,ap_mac,ap_name,rssi,timestamp,room
205,94:d4:69:fd:b1:02,START UP FOR KIDS,-75,1714719307.2780404,LC405
206,94:d4:69:fd:b1:03,CD91,-76,1714719307.2780404,LC405
207,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-76,1714719307.2780404,LC405
208,94:d4:69:fd:b1:05,,-76,1714719307.2780404,LC405
209,94:d4:69:fd:b1:06,fabrique2024,-76,1714719307.2780404,LC405
210,94:d4:69:fd:b1:07,,-75,1714719307.2780404,LC405
211,94:d4:69:fd:b1:08,stop&go,-76,1714719307.2780404,LC405
212,94:d4:69:fd:b1:09,TOSS2024,-76,1714719307.2780404,LC405
213,94:d4:69:fd:b2:20,eduroam,-65,1714719307.2780404,LC405
214,94:d4:69:fd:b2:21,,-65,1714719307.2780404,LC405
215,94:d4:69:fd:b2:22,START UP FOR KIDS,-65,1714719307.2780404,LC405
216,94:d4:69:fd:b2:23,CD91,-65,1714719307.2780404,LC405
217,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-65,1714719307.2780404,LC405
218,94:d4:69:fd:b2:25,,-65,1714719307.2780404,LC405
219,94:d4:69:fd:b2:26,fabrique2024,-65,1714719307.2780404,LC405
220,94:d4:69:fd:b2:27,,-65,1714719307.2780404,LC405
221,94:d4:69:fd:b2:28,stop&go,-65,1714719307.2780404,LC405
222,94:d4:69:fd:b2:29,TOSS2024,-65,1714719307.2780404,LC405
223,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-75,1714719307.2780404,LC405
224,94:d4:69:fd:b2:2c,CD91,-75,1714719307.2780404,LC405
225,94:d4:69:fd:b2:2d,START UP FOR KIDS,-75,1714719307.2780404,LC405
226,94:d4:69:fd:b2:2f,eduroam,-76,1714719307.2780404,LC405
227,1c:1e:e3:94:17:f8,IFP_17f8,-77,1714719314.301087,LC405
228,70:d3:79:39:6c:00,eduroam,-80,1714719314.301087,LC405
229,70:d3:79:39:6c:01,,-81,1714719314.301087,LC405
230,70:d3:79:39:6c:02,START UP FOR KIDS,-80,1714719314.301087,LC405
231,70:d3:79:39:6c:04,Guest-CentraleSupelec,-80,1714719314.301087,LC405
