,ap_mac,ap_name,rssi,timestamp,room
35,94:d4:69:fd:b1:06,fabrique2024,-73,1714717674.3727086,LC405
36,94:d4:69:fd:b1:07,,-73,1714717674.3727086,LC405
37,94:d4:69:fd:b1:08,stop&go,-73,1714717674.3727086,LC405
38,94:d4:69:fd:b1:09,TOSS2024,-73,1714717674.3727086,LC405
39,94:d4:69:fd:b2:20,eduroam,-63,1714717674.3727086,LC405
40,94:d4:69:fd:b2:21,,-63,1714717674.3727086,LC405
41,94:d4:69:fd:b2:22,START UP FOR KIDS,-63,1714717674.3727086,LC405
42,94:d4:69:fd:b2:23,CD91,-63,1714717674.3727086,LC405
43,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-63,1714717674.3727086,LC405
44,94:d4:69:fd:b2:26,fabrique2024,-63,1714717674.3727086,LC405
45,94:d4:69:fd:b2:27,stop&go,-79,1714717674.3727086,LC405
46,94:d4:69:fd:b2:28,stop&go,-63,1714717674.3727086,LC405
47,94:d4:69:fd:b2:29,TOSS2024,-63,1714717674.3727086,LC405
48,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-80,1714717674.3727086,LC405
49,94:d4:69:fd:b2:2c,CD91,-80,1714717674.3727086,LC405
50,94:d4:69:fd:b2:2d,START UP FOR KIDS,-79,1714717674.3727086,LC405
51,94:d4:69:fd:b2:2f,eduroam,-79,1714717674.3727086,LC405
52,00:0e:8e:6e:4d:5e,ClickShare-AMPHI LANGUES,-93,1714717681.4017336,LC405
53,28:ee:52:ae:77:08,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9,-81,1714717681.4017336,LC405
54,32:3d:6b:ac:cc:58,Galaxy A04s F93A,-71,1714717681.4017336,LC405
55,70:d3:79:39:6c:00,eduroam,-81,1714717681.4017336,LC405
56,70:d3:79:39:6c:07,,-80,1714717681.4017336,LC405
57,70:d3:79:39:de:20,eduroam,-82,1714717681.4017336,LC405
58,70:d3:79:39:de:21,,-81,1714717681.4017336,LC405
59,70:d3:79:39:de:22,START UP FOR KIDS,-81,1714717681.4017336,LC405
60,70:d3:79:39:de:26,fabrique2024,-81,1714717681.4017336,LC405
61,70:d3:79:39:de:27,,-81,1714717681.4017336,LC405
62,70:d3:79:39:de:28,stop&go,-81,1714717681.4017336,LC405
63,70:d3:79:39:de:29,TOSS2024,-82,1714717681.4017336,LC405
64,94:d4:69:fa:94:40,eduroam,-80,1714717681.4017336,LC405
65,94:d4:69:fa:94:48,stop&go,-81,1714717681.4017336,LC405
66,94:d4:69:fa:94:49,TOSS2024,-81,1714717681.4017336,LC405
67,94:d4:69:fa:9a:00,eduroam,-71,1714717681.4017336,LC405
68,94:d4:69:fa:9a:01,,-71,1714717681.4017336,LC405
69,94:d4:69:fa:9a:03,CD91,-71,1714717681.4017336,LC405
70,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-71,1714717681.4017336,LC405
71,94:d4:69:fa:9a:05,,-71,1714717681.4017336,LC405
72,94:d4:69:fa:9a:06,fabrique2024,-74,1714717681.4017336,LC405
73,94:d4:69:fa:9a:07,,-70,1714717681.4017336,LC405
74,94:d4:69:fa:9a:08,stop&go,-74,1714717681.4017336,LC405
75,94:d4:69:fa:9a:09,TOSS2024,-74,1714717681.4017336,LC405
76,94:d4:69:fa:9a:0a,,-85,1714717681.4017336,LC405
77,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-83,1714717681.4017336,LC405
78,94:d4:69:fa:9a:0c,CD91,-83,1714717681.4017336,LC405
79,94:d4:69:fa:9a:0d,START UP FOR KIDS,-83,1714717681.4017336,LC405
80,94:d4:69:fa:9a:0e,,-86,1714717681.4017336,LC405
81,94:d4:69:fa:9a:0f,eduroam,-83,1714717681.4017336,LC405
82,94:d4:69:fd:b1:00,eduroam,-76,1714717681.4017336,LC405
83,94:d4:69:fd:b1:01,,-76,1714717681.4017336,LC405
84,94:d4:69:fd:b1:02,START UP FOR KIDS,-76,1714717681.4017336,LC405
85,94:d4:69:fd:b1:03,CD91,-76,1714717681.4017336,LC405
86,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-76,1714717681.4017336,LC405
87,94:d4:69:fd:b1:05,,-76,1714717681.4017336,LC405
88,94:d4:69:fd:b1:06,fabrique2024,-76,1714717681.4017336,LC405
89,94:d4:69:fd:b1:07,,-77,1714717681.4017336,LC405
90,94:d4:69:fd:b1:08,stop&go,-76,1714717681.4017336,LC405
91,94:d4:69:fd:b1:09,TOSS2024,-76,1714717681.4017336,LC405
92,94:d4:69:fd:b2:20,eduroam,-63,1714717681.4017336,LC405
93,94:d4:69:fd:b2:21,,-62,1714717681.4017336,LC405
94,94:d4:69:fd:b2:22,START UP FOR KIDS,-63,1714717681.4017336,LC405
95,94:d4:69:fd:b2:23,CD91,-63,1714717681.4017336,LC405
96,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-63,1714717681.4017336,LC405
97,94:d4:69:fd:b2:25,,-63,1714717681.4017336,LC405
98,94:d4:69:fd:b2:26,fabrique2024,-63,1714717681.4017336,LC405
99,94:d4:69:fd:b2:27,stop&go,-78,1714717681.4017336,LC405
100,94:d4:69:fd:b2:28,stop&go,-63,1714717681.4017336,LC405
101,94:d4:69:fd:b2:29,TOSS2024,-63,1714717681.4017336,LC405
102,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-77,1714717681.4017336,LC405
103,94:d4:69:fd:b2:2c,CD91,-77,1714717681.4017336,LC405
104,94:d4:69:fd:b2:2d,START UP FOR KIDS,-78,1714717681.4017336,LC405
105,94:d4:69:fd:b2:2f,eduroam,-78,1714717681.4017336,LC405
106,00:0e:8e:6e:4d:5e,ClickShare-AMPHI LANGUES,-90,1714717688.4116926,LC405
107,28:ee:52:ae:77:08,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9,-78,1714717688.4116926,LC405
108,32:3d:6b:ac:cc:58,Galaxy A04s F93A,-75,1714717688.4116926,LC405
109,70:d3:79:39:6c:01,,-84,1714717688.4116926,LC405
110,70:d3:79:39:de:20,eduroam,-81,1714717688.4116926,LC405
111,70:d3:79:39:de:21,,-80,1714717688.4116926,LC405
112,70:d3:79:39:de:22,START UP FOR KIDS,-80,1714717688.4116926,LC405
113,70:d3:79:39:de:23,CD91,-81,1714717688.4116926,LC405
114,70:d3:79:39:de:25,,-80,1714717688.4116926,LC405
115,70:d3:79:39:de:26,fabrique2024,-81,1714717688.4116926,LC405
116,70:d3:79:39:de:27,,-81,1714717688.4116926,LC405
117,70:d3:79:39:de:28,stop&go,-81,1714717688.4116926,LC405
118,94:d4:69:fa:94:40,eduroam,-80,1714717688.4116926,LC405
119,94:d4:69:fa:94:48,stop&go,-80,1714717688.4116926,LC405
120,94:d4:69:fa:94:49,TOSS2024,-81,1714717688.4116926,LC405
121,94:d4:69:fa:9a:00,eduroam,-72,1714717688.4116926,LC405
122,94:d4:69:fa:9a:01,,-72,1714717688.4116926,LC405
123,94:d4:69:fa:9a:02,START UP FOR KIDS,-72,1714717688.4116926,LC405
124,94:d4:69:fa:9a:03,CD91,-72,1714717688.4116926,LC405
125,94:d4:69:fa:9a:05,,-72,1714717688.4116926,LC405
126,94:d4:69:fa:9a:06,fabrique2024,-72,1714717688.4116926,LC405
127,94:d4:69:fa:9a:07,stop&go,-85,1714717688.4116926,LC405
128,94:d4:69:fa:9a:08,stop&go,-72,1714717688.4116926,LC405
129,94:d4:69:fa:9a:09,TOSS2024,-72,1714717688.4116926,LC405
130,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-84,1714717688.4116926,LC405
131,94:d4:69:fa:9a:0c,CD91,-85,1714717688.4116926,LC405
132,94:d4:69:fa:9a:0d,START UP FOR KIDS,-84,1714717688.4116926,LC405
133,94:d4:69:fa:9a:0f,eduroam,-85,1714717688.4116926,LC405
134,94:d4:69:fd:b1:00,eduroam,-75,1714717688.4116926,LC405
135,94:d4:69:fd:b1:01,,-75,1714717688.4116926,LC405
136,94:d4:69:fd:b1:02,START UP FOR KIDS,-74,1714717688.4116926,LC405
137,94:d4:69:fd:b1:03,CD91,-75,1714717688.4116926,LC405
138,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-74,1714717688.4116926,LC405
139,94:d4:69:fd:b1:05,,-74,1714717688.4116926,LC405
140,94:d4:69:fd:b1:06,fabrique2024,-74,1714717688.4116926,LC405
141,94:d4:69:fd:b1:07,,-74,1714717688.4116926,LC405
142,94:d4:69:fd:b1:08,stop&go,-74,1714717688.4116926,LC405
143,94:d4:69:fd:b1:09,TOSS2024,-74,1714717688.4116926,LC405
144,94:d4:69:fd:b1:0d,START UP FOR KIDS,-86,1714717688.4116926,LC405
145,94:d4:69:fd:b2:20,eduroam,-64,1714717688.4116926,LC405
146,94:d4:69:fd:b2:21,,-64,1714717688.4116926,LC405
147,94:d4:69:fd:b2:22,START UP FOR KIDS,-64,1714717688.4116926,LC405
148,94:d4:69:fd:b2:23,CD91,-64,1714717688.4116926,LC405
149,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-65,1714717688.4116926,LC405
150,94:d4:69:fd:b2:25,,-65,1714717688.4116926,LC405
151,94:d4:69:fd:b2:26,fabrique2024,-64,1714717688.4116926,LC405
152,94:d4:69:fd:b2:27,stop&go,-83,1714717688.4116926,LC405
153,94:d4:69:fd:b2:28,stop&go,-64,1714717688.4116926,LC405
154,94:d4:69:fd:b2:29,TOSS2024,-64,1714717688.4116926,LC405
155,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-83,1714717688.4116926,LC405
156,94:d4:69:fd:b2:2c,CD91,-83,1714717688.4116926,LC405
157,94:d4:69:fd:b2:2d,START UP FOR KIDS,-82,1714717688.4116926,LC405
158,94:d4:69:fd:b2:2f,eduroam,-83,1714717688.4116926,LC405
159,00:0e:8e:6e:4d:5e,ClickShare-AMPHI LANGUES,-93,1714717696.379162,LC405
160,32:3d:6b:ac:cc:58,Galaxy A04s F93A,-70,1714717696.379162,LC405
161,70:d3:79:39:de:20,eduroam,-82,1714717696.379162,LC405
162,94:d4:69:fa:94:49,TOSS2024,-79,1714717696.379162,LC405
163,94:d4:69:fa:9a:00,eduroam,-71,1714717696.379162,LC405
164,94:d4:69:fa:9a:01,,-71,1714717696.379162,LC405
165,94:d4:69:fa:9a:02,START UP FOR KIDS,-71,1714717696.379162,LC405
166,94:d4:69:fa:9a:03,CD91,-71,1714717696.379162,LC405
167,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-72,1714717696.379162,LC405
168,94:d4:69:fa:9a:06,fabrique2024,-72,1714717696.379162,LC405
169,94:d4:69:fa:9a:07,,-71,1714717696.379162,LC405
170,94:d4:69:fa:9a:08,stop&go,-71,1714717696.379162,LC405
171,94:d4:69:fa:9a:09,TOSS2024,-71,1714717696.379162,LC405
172,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-82,1714717696.379162,LC405
173,94:d4:69:fa:9a:0c,CD91,-82,1714717696.379162,LC405
174,94:d4:69:fa:9a:0d,START UP FOR KIDS,-82,1714717696.379162,LC405
175,94:d4:69:fa:9a:0f,eduroam,-82,1714717696.379162,LC405
176,94:d4:69:fd:b1:00,eduroam,-73,1714717696.379162,LC405
177,94:d4:69:fd:b1:01,,-73,1714717696.379162,LC405
178,94:d4:69:fd:b1:02,START UP FOR KIDS,-74,1714717696.379162,LC405
179,94:d4:69:fd:b1:07,,-73,1714717696.379162,LC405
180,94:d4:69:fd:b1:08,stop&go,-73,1714717696.379162,LC405
181,94:d4:69:fd:b1:09,TOSS2024,-74,1714717696.379162,LC405
182,94:d4:69:fd:b1:0b,Guest-CentraleSupelec,-89,1714717696.379162,LC405
183,94:d4:69:fd:b1:0f,eduroam,-89,1714717696.379162,LC405
184,94:d4:69:fd:b2:20,eduroam,-64,1714717696.379162,LC405
185,94:d4:69:fd:b2:21,,-64,1714717696.379162,LC405
186,94:d4:69:fd:b2:22,START UP FOR KIDS,-64,1714717696.379162,LC405
187,94:d4:69:fd:b2:23,CD91,-64,1714717696.379162,LC405
188,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-64,1714717696.379162,LC405
189,94:d4:69:fd:b2:25,,-64,1714717696.379162,LC405
190,94:d4:69:fd:b2:26,fabrique2024,-64,1714717696.379162,LC405
191,94:d4:69:fd:b2:27,,-64,1714717696.379162,LC405
192,94:d4:69:fd:b2:28,stop&go,-64,1714717696.379162,LC405
193,94:d4:69:fd:b2:29,TOSS2024,-64,1714717696.379162,LC405
194,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-75,1714717696.379162,LC405
195,94:d4:69:fd:b2:2c,CD91,-75,1714717696.379162,LC405
196,94:d4:69:fd:b2:2d,START UP FOR KIDS,-75,1714717696.379162,LC405
197,94:d4:69:fd:b2:2f,eduroam,-75,1714717696.379162,LC405
198,aa:6b:ad:45:e7:0d,DIRECT-0d-HP M203 LaserJet,-84,1714717696.379162,LC405
199,00:0e:8e:6e:4d:5e,ClickShare-AMPHI LANGUES,-90,1714717702.453411,LC405
200,28:ee:52:ae:77:08,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9,-80,1714717702.453411,LC405
201,32:3d:6b:ac:cc:58,Galaxy A04s F93A,-78,1714717702.453411,LC405
202,70:d3:79:39:de:20,eduroam,-81,1714717702.453411,LC405
203,70:d3:79:39:de:21,,-81,1714717702.453411,LC405
204,70:d3:79:39:de:22,START UP FOR KIDS,-81,1714717702.453411,LC405
205,94:d4:69:fa:94:40,eduroam,-79,1714717702.453411,LC405
206,94:d4:69:fa:94:41,,-79,1714717702.453411,LC405
207,94:d4:69:fa:94:42,START UP FOR KIDS,-78,1714717702.453411,LC405
208,94:d4:69:fa:94:43,CD91,-79,1714717702.453411,LC405
209,94:d4:69:fa:94:45,,-78,1714717702.453411,LC405
210,94:d4:69:fa:94:46,fabrique2024,-78,1714717702.453411,LC405
211,94:d4:69:fa:94:47,,-79,1714717702.453411,LC405
212,94:d4:69:fa:94:48,stop&go,-78,1714717702.453411,LC405
213,94:d4:69:fa:94:49,TOSS2024,-78,1714717702.453411,LC405
214,94:d4:69:fa:9a:00,eduroam,-70,1714717702.453411,LC405
215,94:d4:69:fa:9a:01,,-70,1714717702.453411,LC405
216,94:d4:69:fa:9a:02,START UP FOR KIDS,-70,1714717702.453411,LC405
217,94:d4:69:fa:9a:03,CD91,-70,1714717702.453411,LC405
218,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-70,1714717702.453411,LC405
219,94:d4:69:fa:9a:05,,-70,1714717702.453411,LC405
220,94:d4:69:fa:9a:06,fabrique2024,-70,1714717702.453411,LC405
221,94:d4:69:fa:9a:07,,-70,1714717702.453411,LC405
222,94:d4:69:fa:9a:08,stop&go,-70,1714717702.453411,LC405
223,94:d4:69:fa:9a:09,TOSS2024,-70,1714717702.453411,LC405
224,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-83,1714717702.453411,LC405
225,94:d4:69:fa:9a:0c,CD91,-83,1714717702.453411,LC405
226,94:d4:69:fa:9a:0d,START UP FOR KIDS,-83,1714717702.453411,LC405
227,94:d4:69:fa:9a:0f,eduroam,-83,1714717702.453411,LC405
228,94:d4:69:fd:b1:00,eduroam,-75,1714717702.453411,LC405
229,94:d4:69:fd:b1:01,,-75,1714717702.453411,LC405
230,94:d4:69:fd:b1:02,START UP FOR KIDS,-75,1714717702.453411,LC405
231,94:d4:69:fd:b1:03,CD91,-75,1714717702.453411,LC405
232,94:d4:69:fd:b1:05,,-74,1714717702.453411,LC405
233,94:d4:69:fd:b1:06,fabrique2024,-75,1714717702.453411,LC405
234,94:d4:69:fd:b1:07,,-75,1714717702.453411,LC405
235,94:d4:69:fd:b1:08,stop&go,-75,1714717702.453411,LC405
236,94:d4:69:fd:b1:09,TOSS2024,-75,1714717702.453411,LC405
237,94:d4:69:fd:b1:0b,Guest-CentraleSupelec,-87,1714717702.453411,LC405
238,94:d4:69:fd:b1:0f,eduroam,-89,1714717702.453411,LC405
239,94:d4:69:fd:b2:20,eduroam,-56,1714717702.453411,LC405
240,94:d4:69:fd:b2:21,,-56,1714717702.453411,LC405
241,94:d4:69:fd:b2:22,START UP FOR KIDS,-56,1714717702.453411,LC405
242,94:d4:69:fd:b2:23,CD91,-56,1714717702.453411,LC405
243,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-56,1714717702.453411,LC405
244,94:d4:69:fd:b2:25,,-56,1714717702.453411,LC405
245,94:d4:69:fd:b2:26,fabrique2024,-56,1714717702.453411,LC405
246,94:d4:69:fd:b2:27,,-56,1714717702.453411,LC405
247,94:d4:69:fd:b2:28,stop&go,-56,1714717702.453411,LC405
248,94:d4:69:fd:b2:29,TOSS2024,-55,1714717702.453411,LC405
249,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-77,1714717702.453411,LC405
250,94:d4:69:fd:b2:2c,CD91,-77,1714717702.453411,LC405
251,94:d4:69:fd:b2:2d,START UP FOR KIDS,-77,1714717702.453411,LC405
252,94:d4:69:fd:b2:2f,eduroam,-77,1714717702.453411,LC405
253,aa:6b:ad:45:e7:0d,DIRECT-0d-HP M203 LaserJet,-84,1714717702.453411,LC405
254,00:0e:8e:6e:4d:5e,ClickShare-AMPHI LANGUES,-94,1714717709.4839828,LC405
255,28:ee:52:ae:77:08,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9,-80,1714717709.4839828,LC405
256,32:3d:6b:ac:cc:58,Galaxy A04s F93A,-72,1714717709.4839828,LC405
257,70:d3:79:39:de:20,eduroam,-82,1714717709.4839828,LC405
258,70:d3:79:39:de:21,,-81,1714717709.4839828,LC405
259,70:d3:79:39:de:22,START UP FOR KIDS,-82,1714717709.4839828,LC405
260,70:d3:79:39:de:28,stop&go,-82,1714717709.4839828,LC405
261,70:d3:79:39:de:29,TOSS2024,-83,1714717709.4839828,LC405
262,94:d4:69:fa:94:40,eduroam,-78,1714717709.4839828,LC405
263,94:d4:69:fa:94:41,,-78,1714717709.4839828,LC405
264,94:d4:69:fa:94:42,START UP FOR KIDS,-78,1714717709.4839828,LC405
265,94:d4:69:fa:94:43,CD91,-79,1714717709.4839828,LC405
266,94:d4:69:fa:94:45,,-78,1714717709.4839828,LC405
267,94:d4:69:fa:94:46,fabrique2024,-78,1714717709.4839828,LC405
268,94:d4:69:fa:94:47,,-79,1714717709.4839828,LC405
269,94:d4:69:fa:94:48,stop&go,-78,1714717709.4839828,LC405
270,94:d4:69:fa:94:49,TOSS2024,-78,1714717709.4839828,LC405
271,94:d4:69:fa:9a:00,eduroam,-75,1714717709.4839828,LC405
272,94:d4:69:fa:9a:01,,-70,1714717709.4839828,LC405
273,94:d4:69:fa:9a:02,START UP FOR KIDS,-70,1714717709.4839828,LC405
274,94:d4:69:fa:9a:03,CD91,-70,1714717709.4839828,LC405
275,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-70,1714717709.4839828,LC405
276,94:d4:69:fa:9a:05,,-70,1714717709.4839828,LC405
277,94:d4:69:fa:9a:06,fabrique2024,-75,1714717709.4839828,LC405
278,94:d4:69:fa:9a:07,,-70,1714717709.4839828,LC405
279,94:d4:69:fa:9a:08,stop&go,-70,1714717709.4839828,LC405
280,94:d4:69:fa:9a:09,TOSS2024,-75,1714717709.4839828,LC405
281,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-82,1714717709.4839828,LC405
282,94:d4:69:fa:9a:0c,CD91,-82,1714717709.4839828,LC405
283,94:d4:69:fa:9a:0d,START UP FOR KIDS,-82,1714717709.4839828,LC405
284,94:d4:69:fa:9a:0f,eduroam,-81,1714717709.4839828,LC405
285,94:d4:69:fd:b1:00,eduroam,-75,1714717709.4839828,LC405
286,94:d4:69:fd:b1:01,,-75,1714717709.4839828,LC405
287,94:d4:69:fd:b1:02,START UP FOR KIDS,-75,1714717709.4839828,LC405
288,94:d4:69:fd:b1:03,CD91,-78,1714717709.4839828,LC405
289,94:d4:69:fd:b1:05,,-78,1714717709.4839828,LC405
290,94:d4:69:fd:b1:06,fabrique2024,-78,1714717709.4839828,LC405
291,94:d4:69:fd:b1:07,,-75,1714717709.4839828,LC405
292,94:d4:69:fd:b1:08,stop&go,-75,1714717709.4839828,LC405
293,94:d4:69:fd:b1:09,TOSS2024,-75,1714717709.4839828,LC405
294,94:d4:69:fd:b1:0b,Guest-CentraleSupelec,-87,1714717709.4839828,LC405
295,94:d4:69:fd:b2:20,eduroam,-61,1714717709.4839828,LC405
296,94:d4:69:fd:b2:21,,-61,1714717709.4839828,LC405
297,94:d4:69:fd:b2:22,START UP FOR KIDS,-61,1714717709.4839828,LC405
298,94:d4:69:fd:b2:23,CD91,-61,1714717709.4839828,LC405
299,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-61,1714717709.4839828,LC405
300,94:d4:69:fd:b2:25,,-61,1714717709.4839828,LC405
301,94:d4:69:fd:b2:26,fabrique2024,-61,1714717709.4839828,LC405
302,94:d4:69:fd:b2:27,,-61,1714717709.4839828,LC405
303,94:d4:69:fd:b2:28,stop&go,-61,1714717709.4839828,LC405
304,94:d4:69:fd:b2:29,TOSS2024,-61,1714717709.4839828,LC405
305,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-72,1714717709.4839828,LC405
306,94:d4:69:fd:b2:2c,CD91,-72,1714717709.4839828,LC405
307,94:d4:69:fd:b2:2d,START UP FOR KIDS,-72,1714717709.4839828,LC405
308,94:d4:69:fd:b2:2f,eduroam,-73,1714717709.4839828,LC405
309,00:0e:8e:6e:4d:5e,ClickShare-AMPHI LANGUES,-92,1714717716.4976435,LC405
310,32:3d:6b:ac:cc:58,Galaxy A04s F93A,-76,1714717716.4976435,LC405
311,70:d3:79:39:de:22,START UP FOR KIDS,-82,1714717716.4976435,LC405
312,70:d3:79:39:de:23,CD91,-83,1714717716.4976435,LC405
313,70:d3:79:39:de:24,Guest-CentraleSupelec,-82,1714717716.4976435,LC405
314,70:d3:79:39:de:25,,-83,1714717716.4976435,LC405
315,94:d4:69:fa:94:40,eduroam,-78,1714717716.4976435,LC405
316,94:d4:69:fa:94:41,,-78,1714717716.4976435,LC405
317,94:d4:69:fa:94:42,START UP FOR KIDS,-78,1714717716.4976435,LC405
318,94:d4:69:fa:94:43,CD91,-78,1714717716.4976435,LC405
319,94:d4:69:fa:94:44,Guest-CentraleSupelec,-77,1714717716.4976435,LC405
320,94:d4:69:fa:94:45,,-79,1714717716.4976435,LC405
321,94:d4:69:fa:94:46,fabrique2024,-78,1714717716.4976435,LC405
322,94:d4:69:fa:94:48,stop&go,-77,1714717716.4976435,LC405
323,94:d4:69:fa:94:49,TOSS2024,-78,1714717716.4976435,LC405
324,94:d4:69:fa:9a:00,eduroam,-71,1714717716.4976435,LC405
325,94:d4:69:fa:9a:02,START UP FOR KIDS,-71,1714717716.4976435,LC405
326,94:d4:69:fa:9a:03,CD91,-71,1714717716.4976435,LC405
327,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-71,1714717716.4976435,LC405
328,94:d4:69:fa:9a:05,,-71,1714717716.4976435,LC405
329,94:d4:69:fa:9a:06,fabrique2024,-71,1714717716.4976435,LC405
330,94:d4:69:fa:9a:07,,-71,1714717716.4976435,LC405
331,94:d4:69:fa:9a:08,stop&go,-70,1714717716.4976435,LC405
332,94:d4:69:fa:9a:09,TOSS2024,-71,1714717716.4976435,LC405
333,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-84,1714717716.4976435,LC405
334,94:d4:69:fa:9a:0c,CD91,-84,1714717716.4976435,LC405
335,94:d4:69:fa:9a:0d,START UP FOR KIDS,-84,1714717716.4976435,LC405
336,94:d4:69:fa:9a:0f,eduroam,-84,1714717716.4976435,LC405
337,94:d4:69:fd:b1:02,START UP FOR KIDS,-79,1714717716.4976435,LC405
338,94:d4:69:fd:b1:03,CD91,-79,1714717716.4976435,LC405
339,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-78,1714717716.4976435,LC405
340,94:d4:69:fd:b1:05,,-78,1714717716.4976435,LC405
341,94:d4:69:fd:b1:06,fabrique2024,-79,1714717716.4976435,LC405
342,94:d4:69:fd:b1:07,,-79,1714717716.4976435,LC405
343,94:d4:69:fd:b1:08,stop&go,-79,1714717716.4976435,LC405
344,94:d4:69:fd:b1:09,TOSS2024,-79,1714717716.4976435,LC405
345,94:d4:69:fd:b1:0b,Guest-CentraleSupelec,-87,1714717716.4976435,LC405
346,94:d4:69:fd:b2:20,eduroam,-56,1714717716.4976435,LC405
347,94:d4:69:fd:b2:22,START UP FOR KIDS,-56,1714717716.4976435,LC405
348,94:d4:69:fd:b2:23,CD91,-56,1714717716.4976435,LC405
349,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-56,1714717716.4976435,LC405
350,94:d4:69:fd:b2:25,,-55,1714717716.4976435,LC405
351,94:d4:69:fd:b2:26,fabrique2024,-56,1714717716.4976435,LC405
352,94:d4:69:fd:b2:27,stop&go,-78,1714717716.4976435,LC405
353,94:d4:69:fd:b2:28,stop&go,-56,1714717716.4976435,LC405
