,ap_mac,ap_name,rssi,timestamp,room
31,94:d4:69:fa:94:46,fabrique2024,-80,1714717534.2942507,LC405test
32,94:d4:69:fa:94:49,TOSS2024,-80,1714717534.2942507,LC405test
33,94:d4:69:fa:9a:00,eduroam,-74,1714717534.2942507,LC405test
34,94:d4:69:fa:9a:01,,-73,1714717534.2942507,LC405test
35,94:d4:69:fa:9a:02,START UP FOR KIDS,-74,1714717534.2942507,LC405test
36,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-66,1714717534.2942507,LC405test
37,94:d4:69:fa:9a:05,,-73,1714717534.2942507,LC405test
38,94:d4:69:fa:9a:06,TOSS2024,-89,1714717534.2942507,LC405test
39,94:d4:69:fa:9a:07,stop&go,-88,1714717534.2942507,LC405test
40,94:d4:69:fa:9a:08,stop&go,-73,1714717534.2942507,LC405test
41,94:d4:69:fa:9a:09,fabrique2024,-88,1714717534.2942507,LC405test
42,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-82,1714717534.2942507,LC405test
43,94:d4:69:fa:9a:0c,CD91,-88,1714717534.2942507,LC405test
44,94:d4:69:fa:9a:0d,START UP FOR KIDS,-89,1714717534.2942507,LC405test
45,94:d4:69:fa:9a:0f,eduroam,-89,1714717534.2942507,LC405test
46,94:d4:69:fd:b1:00,eduroam,-80,1714717534.2942507,LC405test
47,94:d4:69:fd:b1:01,,-78,1714717534.2942507,LC405test
48,94:d4:69:fd:b1:02,START UP FOR KIDS,-79,1714717534.2942507,LC405test
49,94:d4:69:fd:b1:03,CD91,-79,1714717534.2942507,LC405test
50,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-79,1714717534.2942507,LC405test
51,94:d4:69:fd:b1:05,,-79,1714717534.2942507,LC405test
52,94:d4:69:fd:b1:06,fabrique2024,-79,1714717534.2942507,LC405test
53,94:d4:69:fd:b1:07,,-79,1714717534.2942507,LC405test
54,94:d4:69:fd:b1:09,TOSS2024,-79,1714717534.2942507,LC405test
55,94:d4:69:fd:b1:0b,Guest-CentraleSupelec,-87,1714717534.2942507,LC405test
56,94:d4:69:fd:b2:20,eduroam,-63,1714717534.2942507,LC405test
57,94:d4:69:fd:b2:21,,-63,1714717534.2942507,LC405test
58,94:d4:69:fd:b2:22,START UP FOR KIDS,-62,1714717534.2942507,LC405test
59,94:d4:69:fd:b2:23,CD91,-62,1714717534.2942507,LC405test
60,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-62,1714717534.2942507,LC405test
61,94:d4:69:fd:b2:25,,-63,1714717534.2942507,LC405test
62,94:d4:69:fd:b2:26,fabrique2024,-63,1714717534.2942507,LC405test
63,94:d4:69:fd:b2:27,,-63,1714717534.2942507,LC405test
64,94:d4:69:fd:b2:28,stop&go,-63,1714717534.2942507,LC405test
65,94:d4:69:fd:b2:29,TOSS2024,-63,1714717534.2942507,LC405test
66,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-81,1714717534.2942507,LC405test
67,94:d4:69:fd:b2:2c,CD91,-82,1714717534.2942507,LC405test
68,94:d4:69:fd:b2:2d,START UP FOR KIDS,-82,1714717534.2942507,LC405test
69,94:d4:69:fd:b2:2f,eduroam,-81,1714717534.2942507,LC405test
70,00:0e:8e:6e:4d:5e,ClickShare-AMPHI LANGUES,-94,1714717541.3000133,LC405test
71,28:ee:52:ae:77:08,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9,-79,1714717541.3000133,LC405test
72,32:3d:6b:ac:cc:58,Galaxy A04s F93A,-68,1714717541.3000133,LC405test
73,94:d4:69:fa:94:44,Guest-CentraleSupelec,-77,1714717541.3000133,LC405test
74,94:d4:69:fa:94:45,,-77,1714717541.3000133,LC405test
75,94:d4:69:fa:94:46,fabrique2024,-80,1714717541.3000133,LC405test
76,94:d4:69:fa:94:48,stop&go,-77,1714717541.3000133,LC405test
77,94:d4:69:fa:94:49,TOSS2024,-77,1714717541.3000133,LC405test
78,94:d4:69:fa:9a:00,eduroam,-66,1714717541.3000133,LC405test
79,94:d4:69:fa:9a:01,,-66,1714717541.3000133,LC405test
80,94:d4:69:fa:9a:02,START UP FOR KIDS,-66,1714717541.3000133,LC405test
81,94:d4:69:fa:9a:03,CD91,-66,1714717541.3000133,LC405test
82,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-66,1714717541.3000133,LC405test
83,94:d4:69:fa:9a:05,,-66,1714717541.3000133,LC405test
84,94:d4:69:fa:9a:06,TOSS2024,-81,1714717541.3000133,LC405test
85,94:d4:69:fa:9a:07,stop&go,-82,1714717541.3000133,LC405test
86,94:d4:69:fa:9a:08,stop&go,-66,1714717541.3000133,LC405test
87,94:d4:69:fa:9a:09,fabrique2024,-81,1714717541.3000133,LC405test
88,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-82,1714717541.3000133,LC405test
89,94:d4:69:fa:9a:0c,CD91,-82,1714717541.3000133,LC405test
90,94:d4:69:fa:9a:0d,START UP FOR KIDS,-81,1714717541.3000133,LC405test
91,94:d4:69:fa:9a:0f,eduroam,-82,1714717541.3000133,LC405test
92,94:d4:69:fd:b1:00,eduroam,-80,1714717541.3000133,LC405test
93,94:d4:69:fd:b1:01,,-78,1714717541.3000133,LC405test
94,94:d4:69:fd:b1:02,START UP FOR KIDS,-79,1714717541.3000133,LC405test
95,94:d4:69:fd:b1:03,CD91,-79,1714717541.3000133,LC405test
96,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-73,1714717541.3000133,LC405test
97,94:d4:69:fd:b1:05,,-73,1714717541.3000133,LC405test
98,94:d4:69:fd:b1:06,fabrique2024,-73,1714717541.3000133,LC405test
99,94:d4:69:fd:b1:07,,-73,1714717541.3000133,LC405test
100,94:d4:69:fd:b1:08,stop&go,-73,1714717541.3000133,LC405test
101,94:d4:69:fd:b1:09,TOSS2024,-73,1714717541.3000133,LC405test
102,94:d4:69:fd:b2:20,eduroam,-62,1714717541.3000133,LC405test
103,94:d4:69:fd:b2:21,,-62,1714717541.3000133,LC405test
104,94:d4:69:fd:b2:22,START UP FOR KIDS,-62,1714717541.3000133,LC405test
105,94:d4:69:fd:b2:23,CD91,-62,1714717541.3000133,LC405test
106,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-62,1714717541.3000133,LC405test
107,94:d4:69:fd:b2:25,,-62,1714717541.3000133,LC405test
108,94:d4:69:fd:b2:26,fabrique2024,-62,1714717541.3000133,LC405test
109,94:d4:69:fd:b2:27,,-62,1714717541.3000133,LC405test
110,94:d4:69:fd:b2:28,stop&go,-62,1714717541.3000133,LC405test
111,94:d4:69:fd:b2:29,TOSS2024,-62,1714717541.3000133,LC405test
112,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-77,1714717541.3000133,LC405test
113,94:d4:69:fd:b2:2c,CD91,-77,1714717541.3000133,LC405test
114,94:d4:69:fd:b2:2d,START UP FOR KIDS,-77,1714717541.3000133,LC405test
115,94:d4:69:fd:b2:2f,eduroam,-77,1714717541.3000133,LC405test
116,28:ee:52:ae:77:08,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9,-77,1714717548.303794,LC405test
117,32:3d:6b:ac:cc:58,Galaxy A04s F93A,-74,1714717548.303794,LC405test
118,70:d3:79:39:de:28,stop&go,-81,1714717548.303794,LC405test
119,70:d3:79:39:de:29,TOSS2024,-81,1714717548.303794,LC405test
120,94:d4:69:fa:94:40,eduroam,-80,1714717548.303794,LC405test
121,94:d4:69:fa:94:41,,-81,1714717548.303794,LC405test
122,94:d4:69:fa:94:44,Guest-CentraleSupelec,-81,1714717548.303794,LC405test
123,94:d4:69:fa:94:45,,-77,1714717548.303794,LC405test
124,94:d4:69:fa:94:48,stop&go,-81,1714717548.303794,LC405test
125,94:d4:69:fa:94:49,TOSS2024,-77,1714717548.303794,LC405test
126,94:d4:69:fa:9a:00,eduroam,-75,1714717548.303794,LC405test
127,94:d4:69:fa:9a:01,,-75,1714717548.303794,LC405test
128,94:d4:69:fa:9a:02,START UP FOR KIDS,-75,1714717548.303794,LC405test
129,94:d4:69:fa:9a:03,CD91,-75,1714717548.303794,LC405test
130,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-75,1714717548.303794,LC405test
131,94:d4:69:fa:9a:05,,-74,1714717548.303794,LC405test
132,94:d4:69:fa:9a:06,TOSS2024,-87,1714717548.303794,LC405test
133,94:d4:69:fa:9a:07,stop&go,-89,1714717548.303794,LC405test
134,94:d4:69:fa:9a:08,stop&go,-75,1714717548.303794,LC405test
135,94:d4:69:fa:9a:09,fabrique2024,-88,1714717548.303794,LC405test
136,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-87,1714717548.303794,LC405test
137,94:d4:69:fa:9a:0c,CD91,-87,1714717548.303794,LC405test
138,94:d4:69:fa:9a:0d,START UP FOR KIDS,-88,1714717548.303794,LC405test
139,94:d4:69:fa:9a:0f,eduroam,-88,1714717548.303794,LC405test
140,94:d4:69:fd:b1:00,eduroam,-76,1714717548.303794,LC405test
141,94:d4:69:fd:b1:01,,-76,1714717548.303794,LC405test
142,94:d4:69:fd:b1:02,START UP FOR KIDS,-75,1714717548.303794,LC405test
143,94:d4:69:fd:b1:03,CD91,-76,1714717548.303794,LC405test
144,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-76,1714717548.303794,LC405test
145,94:d4:69:fd:b1:05,,-76,1714717548.303794,LC405test
146,94:d4:69:fd:b1:06,fabrique2024,-76,1714717548.303794,LC405test
147,94:d4:69:fd:b1:07,,-74,1714717548.303794,LC405test
148,94:d4:69:fd:b1:08,stop&go,-75,1714717548.303794,LC405test
149,94:d4:69:fd:b1:09,TOSS2024,-75,1714717548.303794,LC405test
150,94:d4:69:fd:b2:20,eduroam,-62,1714717548.303794,LC405test
151,94:d4:69:fd:b2:21,,-63,1714717548.303794,LC405test
152,94:d4:69:fd:b2:22,START UP FOR KIDS,-63,1714717548.303794,LC405test
153,94:d4:69:fd:b2:23,CD91,-62,1714717548.303794,LC405test
154,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-63,1714717548.303794,LC405test
155,94:d4:69:fd:b2:25,,-62,1714717548.303794,LC405test
156,94:d4:69:fd:b2:26,fabrique2024,-62,1714717548.303794,LC405test
157,94:d4:69:fd:b2:27,,-62,1714717548.303794,LC405test
158,94:d4:69:fd:b2:28,stop&go,-62,1714717548.303794,LC405test
159,94:d4:69:fd:b2:29,TOSS2024,-62,1714717548.303794,LC405test
160,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-80,1714717548.303794,LC405test
161,94:d4:69:fd:b2:2c,CD91,-81,1714717548.303794,LC405test
162,94:d4:69:fd:b2:2d,START UP FOR KIDS,-81,1714717548.303794,LC405test
163,94:d4:69:fd:b2:2f,eduroam,-81,1714717548.303794,LC405test
164,00:0e:8e:6e:4d:5e,ClickShare-AMPHI LANGUES,-94,1714717555.3093581,LC405test
165,10:be:f5:be:82:a8,,-91,1714717555.3093581,LC405test
166,28:ee:52:ae:77:08,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9,-75,1714717555.3093581,LC405test
167,32:3d:6b:ac:cc:58,Galaxy A04s F93A,-70,1714717555.3093581,LC405test
168,94:d4:69:fa:94:40,eduroam,-80,1714717555.3093581,LC405test
169,94:d4:69:fa:94:48,stop&go,-79,1714717555.3093581,LC405test
170,94:d4:69:fa:9a:00,eduroam,-69,1714717555.3093581,LC405test
171,94:d4:69:fa:9a:01,,-69,1714717555.3093581,LC405test
172,94:d4:69:fa:9a:02,START UP FOR KIDS,-69,1714717555.3093581,LC405test
173,94:d4:69:fa:9a:03,CD91,-68,1714717555.3093581,LC405test
174,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-69,1714717555.3093581,LC405test
175,94:d4:69:fa:9a:05,,-68,1714717555.3093581,LC405test
176,94:d4:69:fa:9a:06,fabrique2024,-69,1714717555.3093581,LC405test
177,94:d4:69:fa:9a:07,,-69,1714717555.3093581,LC405test
178,94:d4:69:fa:9a:08,stop&go,-69,1714717555.3093581,LC405test
179,94:d4:69:fa:9a:09,TOSS2024,-69,1714717555.3093581,LC405test
180,94:d4:69:fa:9a:0a,,-81,1714717555.3093581,LC405test
181,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-81,1714717555.3093581,LC405test
182,94:d4:69:fa:9a:0c,CD91,-81,1714717555.3093581,LC405test
183,94:d4:69:fa:9a:0d,START UP FOR KIDS,-81,1714717555.3093581,LC405test
184,94:d4:69:fa:9a:0e,,-81,1714717555.3093581,LC405test
185,94:d4:69:fa:9a:0f,eduroam,-81,1714717555.3093581,LC405test
186,94:d4:69:fd:b1:00,eduroam,-74,1714717555.3093581,LC405test
187,94:d4:69:fd:b1:01,,-74,1714717555.3093581,LC405test
188,94:d4:69:fd:b1:02,START UP FOR KIDS,-73,1714717555.3093581,LC405test
189,94:d4:69:fd:b1:03,CD91,-74,1714717555.3093581,LC405test
190,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-73,1714717555.3093581,LC405test
191,94:d4:69:fd:b1:05,,-73,1714717555.3093581,LC405test
192,94:d4:69:fd:b1:06,fabrique2024,-73,1714717555.3093581,LC405test
193,94:d4:69:fd:b1:07,,-73,1714717555.3093581,LC405test
194,94:d4:69:fd:b1:08,stop&go,-73,1714717555.3093581,LC405test
195,94:d4:69:fd:b1:09,TOSS2024,-73,1714717555.3093581,LC405test
196,94:d4:69:fd:b2:20,eduroam,-64,1714717555.3093581,LC405test
197,94:d4:69:fd:b2:21,,-63,1714717555.3093581,LC405test
198,94:d4:69:fd:b2:22,START UP FOR KIDS,-63,1714717555.3093581,LC405test
199,94:d4:69:fd:b2:23,CD91,-63,1714717555.3093581,LC405test
200,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-63,1714717555.3093581,LC405test
201,94:d4:69:fd:b2:25,,-63,1714717555.3093581,LC405test
202,94:d4:69:fd:b2:26,fabrique2024,-63,1714717555.3093581,LC405test
203,94:d4:69:fd:b2:27,,-63,1714717555.3093581,LC405test
204,94:d4:69:fd:b2:28,stop&go,-63,1714717555.3093581,LC405test
205,94:d4:69:fd:b2:29,TOSS2024,-63,1714717555.3093581,LC405test
206,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-76,1714717555.3093581,LC405test
207,94:d4:69:fd:b2:2c,CD91,-76,1714717555.3093581,LC405test
208,94:d4:69:fd:b2:2d,START UP FOR KIDS,-76,1714717555.3093581,LC405test
209,94:d4:69:fd:b2:2f,eduroam,-76,1714717555.3093581,LC405test
210,b2:3e:26:00:d8:44,Bbox_60635799,-92,1714717555.3093581,LC405test
